2
10
18
9
15
5
20
1
14
10
8
15
1
20
17
6
3
1
4
3
9
10
10
7
15
20
59
40
10
4
68
3
28
9
1
5
109
11
4
1
15
1
1
2
2
1
18
24
1
7
12
21
27
6
21
2
83
1
7
14
1
13
5
5
34
2
6
27
32
58
48
26
10
11
9
9
22
5
17
19
3
6
21
11
2
12
2
16
1
32
2
29
4
8
7
2
43
7
9
3
9
8
33
4
1
9
27
17
9
49
6
6
8
5
2
20
64
9
13
22
9
12
13
2
1
5
2
27
3
2
6
18
22
6
1
14
16
19
12
5
63
8
7
12
55
1
7
11
101
2
11
41
18
3
20
48
18
3
9
15
33
4
2
10
3
5
16
3
5
6
2
27
8
6
3
1
1
11
4
16
2
9
36
31
14
13
12
2
1
6
4
2
1
16
3
26
19
11
19
21
7
10
11
2
6
1
2
5
1
5
22
1
2
3
5
10
2
10
4
28
15
5
44
12
32
79
19
58
61
16
12
2
2
20
35
28
27
12
15
19
1
40
6
3
20
13
2
7
15
76
6
26
8
4
68
5
7
10
27
17
6
33
2
4
9
19
5
7
54
6
14
10
13
6
2
1
25
1
3
14
2
4
15
4
9
77
5
2
66
5
7
1
14
2
2
28
2
6
14
1
1
11
10
5
7
9
11
5
9
23
5
2
34
1
12
8
2
5
17
52
3
1
3
5
34
9
1
3
2
6
1
2
18
16
23
4
12
10
16
18
1
3
7
27
34
6
7
1
21
30
6
14
26
2
9
6
3
16
4
27
32
3
7
68
5
2
47
5
8
17
19
22
2
6
1
24
8
19
21
1
43
18
6
2
2
18
60
17
35
4
15
2
12
1
14
92
21
2
2
31
2
24
25
1
35
13
4
7
22
29
36
38
6
2
7
15
2
2
13
14
38
6
12
10
20
11
11
14
10
3
5
1
2
6
1
11
14
10
29
27
1
8
10
18
2
3
24
6
18
3
2
1
13
3
6
2
3
30
4
15
2
1
1
2
13
2
13
10
1
18
3
13
16
12
5
1
8
7
66
7
4
34
22
2
2
14
2
4
17
9
13
7
5
6
9
3
19
18
31
2
17
8
16
7
28
10
60
31
4
12
33
35
13
20
5
2
14
3
8
6
2
1
13
2
24
7
6
1
1
2
5
2
11
8
4
8
15
24
1
11
15
10
33
17
38
90
6
27
32
13
24
3
2
20
45
5
22
15
13
6
11
1
6
26
5
18
36
9
23
1
56
1
7
7
1
2
14
18
1
26
11
1
2
29
16
19
63
16
1
9
10
11
3
17
9
2
7
5
5
12
3
4
12
20
10
11
3
11
11
24
6
4
3
1
39
24
37
37
14
7
1
1
81
49
7
6
5
8
6
13
31
1
2
1
3
2
3
15
1
10
10
13
11
3
8
3
5
22
2
18
2
6
1
1
4
88
25
5
7
5
5
3
7
58
13
3
23
12
2
8
4
10
69
2
4
30
13
3
1
4
1
10
7
1
17
19
21
34
6
3
8
9
7
26
29
4
3
4
7
32
9
4
22
1
32
16
3
6
82
4
2
14
31
19
9
36
4
3
5
3
3
9
4
9
15
11
9
13
12
14
9
28
11
31
10
5
2
7
19
34
15
2
25
4
9
114
1
4
30
34
17
9
2
1
3
3
3
15
20
4
19
47
5
22
2
8
25
2
5
1
5
6
16
6
33
22
7
3
10
28
13
12
2
23
56
8
6
11
2
13
1
45
51
23
28
1
4
10
11
24
21
24
11
18
4
44
15
11
9
5
1
5
3
13
1
5
2
26
16
1
22
14
26
6
1
2
56
13
28
27
14
28
5
17
6
41
16
6
2
17
52
2
38
4
9
4
1
23
21
39
4
4
8
10
26
90
7
8
4
12
24
5
12
6
5
5
4
4
11
22
35
2
9
58
36
9
3
21
18
7
11
1
1
13
88
3
36
3
7
12
1
2
10
4
5
5
1
5
17
1
38
4
34
1
2
17
12
5
5
5
25
21
4
10
6
18
27
7
2
1
10
2
9
1
4
2
2
4
3
22
1
50
4
37
10
4
5
18
1
7
19
4
63
5
20
13
15
8
4
24
13
28
3
14
11
2
6
13
44
9
22
4
3
2
6
15
22
3
4
1
7
10
9
10
25
16
21
2
1
26
16
33
16
28
16
4
1
3
1
5
16
15
94
3
3
6
12
23
1
43
11
5
21
10
4
4
1
8
2
34
5
9
2
1
19
7
6
24
2
17
6
3
3
1
21
10
5
13
4
3
5
16
67
26
6
5
3
16
3
1
29
10
32
25
6
20
14
21
1
1
35
5
6
5
10
20
17
6
1
4
40
10
9
1
2
4
2
6
19
24
8
5
3
11
1
2
1
1
4
13
10
7
56
18
4
13
2
1
9
12
1
3
13
2
4
2
1
5
10
39
14
10
13
2
5
49
3
36
3
5
45
2
2
6
13
15
15
2
6
4
10
17
1
1
23
2
23
17
4
15
3
1
15
24
6
14
5
6
49
58
8
3
60
15
6
3
22
14
18
1
16
7
29
6
81
8
9
14
5
2
22
11
11
8
2
3
4
5
7
34
12
1
21
6
4
11
5
5
29
36
92
23
6
5
7
2
29
34
4
2
7
27
19
8
103
1
4
7
8
19
8
5
17
5
40
3
7
1
7
18
9
8
47
6
26
27
24
63
17
2
13
13
1
26
2
6
18
3
1
19
1
11
3
18
2
8
10
4
23
13
36
2
58
2
27
7
1
10
10
27
17
18
1
16
8
19
8
55
5
12
7
17
23
15
15
11
6
15
9
8
1
35
11
12
6
3
15
27
6
1
17
12
33
17
1
1
6
10
4
3
2
2
7
1
8
3
13
6
41
21
14
1
3
26
13
2
2
19
9
8
13
9
23
16
14
14
10
3
3
17
3
1
60
20
20
24
1
46
7
3
8
2
1
12
4
8
15
1
5
5
8
12
15
11
1
13
18
9
17
32
4
2
7
15
8
18
5
2
3
4
3
3
36
2
29
11
14
2
12
6
18
8
3
9
4
31
3
2
1
21
53
22
60
22
13
4
5
4
10
20
2
5
1
12
6
9
6
4
17
11
25
21
3
3
5
74
16
3
6
14
7
1
14
1
34
5
13
16
4
2
6
10
13
3
6
2
2
2
4
15
1
5
11
4
22
24
27
6
3
4
12
1
3
4
3
9
4
10
8
12
4
8
15
6
68
4
1
20
5
1
26
14
2
