1,1,1,1,1,1,1,1,3,25,8,21,3,106,12,402,10,22,309,1946,1877,4371,1099,39082,1381,13603,168202,108507,640563,85492
1,1,1,2,1,1,3,1,1,20,20,68,43,379,44,223,182,1240,11,4,721,441,966,17263,5663,16087,486,113839,15998,177871
1,1,1,1,1,1,2,4,4,1,84,93,10,18,4,323,832,38,668,119,2560,176,267,61428,5963,162127,154883,17754,223368,77065
1,1,1,1,1,1,6,1,18,1,4,1,7,155,77,1748,13,2160,68,2022,1440,293,4659,147,19716,2751,1965,241850,34829,30839
1,1,1,1,1,1,1,6,4,2,1,5,4,168,43,43,81,1023,322,1173,1509,565,61,26248,20696,5537,1652,35255,79998,41641
1,1,1,1,1,3,1,6,11,3,4,13,36,91,59,1038,87,705,900,2686,1030,2144,22670,389,294,11011,12439,2689,472223,15785
1,1,1,1,1,1,1,1,4,14,8,36,36,59,19,60,298,122,23,73,153,6607,55,26486,1900,2986,20837,2424,22193,52387
1,1,1,1,1,1,1,2,3,3,16,122,2,30,235,84,493,26,158,2973,766,10346,158,22446,11602,17604,4953,123228,46945,47168
1,1,1,1,1,1,3,1,3,1,28,81,27,111,6,342,444,1002,140,12430,9,1186,3572,209,4781,667,217,9603,130743,1374434
1,1,1,1,2,1,2,6,1,2,11,47,42,5,28,141,1169,420,1579,115,256,1693,2082,2685,9096,4287,1733,28826,140560,6595
1,1,1,2,1,3,1,1,10,7,28,7,3,12,20,421,801,246,1442,246,6982,24,1028,4558,44498,5405,7697,22100,21601,91979
1,1,1,1,2,1,1,1,2,1,5,83,4,100,185,33,262,482,620,344,473,303,5186,35536,1667,2081,72829,2076,11199,161782
1,1,1,1,1,1,1,26,3,21,29,25,1,157,172,10,175,356,396,106,745,2003,3688,2674,23589,820,28902,23007,3158,199501
1,1,1,1,1,2,1,17,5,1,37,110,21,26,518,25,51,21,98,193,2580,1467,5593,8257,7448,6535,2775,349104,16137,147161
1,1,1,1,2,2,1,1,2,3,14,29,214,85,143,53,81,719,2353,1646,4556,5186,2234,10574,14924,1866,3356,2456,11696,182034
1,1,1,1,3,1,3,1,3,11,13,109,15,2,71,4,7,183,44,1466,2321,13,236,5903,4054,37065,9188,277,31383,551830
1,1,1,1,1,1,1,1,2,48,112,6,5,114,234,469,4096,779,240,1012,634,1313,2376,14972,75067,5634,5635,8632,87236,6133
1,1,1,1,1,3,1,1,1,1,7,30,3,133,87,4,354,313,771,2573,1455,913,1261,14131,38440,18671,5561,13606,104402,45439
1,1,1,1,4,1,2,2,4,1,3,1,3,57,28,7,96,173,618,2046,3151,128,7737,774,6527,5822,43203,56152,59874,10860
1,1,1,1,1,1,4,2,1,76,8,71,33,162,266,397,86,213,760,1207,2891,96,11091,66693,484,1896,67250,45717,13896,65760
1,1,2,1,1,1,1,13,4,34,46,1,28,33,9,925,153,3983,1044,972,1279,3578,2902,187,30098,3761,29969,252492,10303,28476
1,1,1,1,1,1,1,3,15,1,9,13,2,173,121,85,141,1554,5020,792,716,3347,148,10781,32126,77400,25544,21513,277628,135141
1,1,1,1,4,7,1,1,2,18,144,14,34,3,14,127,136,28,342,395,1942,6127,532,30987,24228,9716,12559,5553,12495,406573
1,1,1,1,1,3,1,2,2,16,1,2,9,13,18,10,40,114,23,10,1701,4624,5682,19172,1064,978,366099,2120,7698,169430
1,1,1,1,1,1,1,1,1,28,3,48,59,10,130,75,62,192,1428,236,1005,3848,366,8728,6008,73355,20183,1546,963,480536
1,1,1,1,1,4,1,2,6,1,13,4,12,90,25,47,545,2256,285,879,996,1434,30189,1153,491,12191,104580,1943,70847,95037
1,1,1,1,1,4,1,18,5,8,11,20,104,39,76,10,65,44,1915,85,595,3719,3220,3402,3568,17211,7138,551747,800003,41471
1,1,1,1,1,1,1,3,2,8,1,12,1,140,16,81,297,559,56,570,5028,97,2507,6405,21538,51601,3546,144198,407582,3359
1,1,1,5,1,1,19,1,5,3,8,3,149,151,488,37,153,1499,5,4414,713,6023,1912,4003,4427,12736,1112,5371,167965,305828
1,1,1,1,1,1,1,5,10,16,1,93,7,33,96,818,256,499,601,904,10464,1897,41217,3697,730,59845,1862,21681,3555,41403
1,1,1,1,1,1,4,1,4,13,13,3,1,19,43,19,550,666,198,1617,1804,1517,37333,36,22053,2224,85999,229577,198966,214050
1,1,1,1,1,1,12,2,3,8,3,6,23,75,67,6,33,161,18,1241,1498,2047,408,1426,9340,61251,8799,286233,20532,151812
1,1,1,1,1,6,3,2,1,33,8,1,103,3,46,275,1623,1154,656,522,2281,2443,18831,1995,37442,88,110843,11722,17744,7299
1,1,1,1,1,1,8,2,1,6,1,1,187,71,212,39,178,1438,694,2011,5397,1841,14195,3786,4594,8783,3021,1595,104504,17194
1,1,1,1,1,2,1,1,7,2,10,82,19,72,1,36,140,25,31,2653,431,3287,176,33234,4503,7145,71017,48612,400,62168
1,1,1,1,1,1,1,4,3,3,6,42,28,9,3,136,80,99,337,634,948,2487,2947,3141,583,3107,41328,17545,32711,185655
1,1,1,1,1,1,16,5,2,15,2,5,1,471,181,24,524,337,3043,1865,1919,382,1591,374,6270,3070,25180,4146,4819,65509
1,1,1,1,1,1,1,1,11,25,10,4,110,102,12,205,836,131,974,373,4020,12906,3136,383,859,5806,108658,981,3709,10455
1,1,1,1,2,1,3,5,2,1,2,10,78,13,82,122,1521,38,266,34,223,6564,28,9943,16493,17605,19016,74784,68315,216661
1,1,1,1,1,1,6,1,9,2,7,4,4,151,193,275,143,631,6,5057,125,3162,4738,55,4055,3511,92035,148743,153790,508361
1,1,1,1,1,1,1,2,1,5,4,25,6,416,41,18,554,1120,2316,1267,282,5120,1224,35654,9923,10362,1052,49026,64029,130601
1,1,1,1,6,1,12,9,2,12,4,23,76,97,86,9,163,2436,442,2089,3491,91,2387,485,42916,25026,12285,10360,69524,50040
1,1,1,1,1,2,1,4,1,33,35,27,41,23,211,113,42,230,986,451,358,636,1305,15335,4926,3404,1322,9655,16665,22811
1,1,1,1,1,1,2,1,1,107,31,1,4,102,255,110,195,611,2475,3646,358,319,59,1916,27130,1977,6402,6785,4783,1553
1,1,1,1,1,1,1,10,1,4,42,39,52,22,61,9,62,1354,271,304,4078,400,642,3629,27237,45355,5274,22271,213066,507227
1,1,1,1,1,1,1,11,3,9,51,142,12,161,552,167,115,1132,363,2380,11,4158,8270,8512,5437,59949,17605,19669,159918,11683
1,1,1,1,1,1,1,2,1,14,49,41,4,28,68,343,200,829,2709,5086,674,1299,3032,4178,2340,32097,8998,15790,9125,19913
1,1,1,1,1,1,1,1,8,7,6,44,1,23,49,81,21,129,155,2090,285,992,5839,5917,16735,1558,159,571615,116199,165213
1,1,1,1,1,1,2,1,1,7,53,84,3,72,155,229,12,16,774,4240,5665,1081,2659,47931,32360,76402,8624,31731,52256,116105
1,1,1,1,1,3,1,1,14,14,22,97,22,38,292,53,167,258,455,145,219,1402,184,936,482,3061,528,2819,1805,29539
1,1,1,1,2,1,1,1,1,3,1,6,84,45,300,90,1360,262,1046,2349,2293,2408,547,24034,226672,43018,7699,94051,8794,4280
1,1,2,1,3,1,3,6,1,2,40,54,4,3,19,82,954,189,142,1338,563,1479,2341,7952,1601,19789,2934,263184,6163,368700
1,1,1,1,1,1,4,1,3,17,10,10,102,114,255,403,79,1220,1099,373,5018,7368,16181,2040,303,9114,6575,3913,20318,80303
1,1,1,1,1,1,1,1,2,1,3,77,2,1,253,5,206,21,33,1997,4551,2225,438,275,4090,1221,30764,9519,9429,654183
1,1,1,1,1,1,1,3,5,1,1,9,20,1,30,2,32,791,177,2085,1300,1873,63,8501,528,56901,6709,129789,137,29471
1,1,1,1,1,3,3,1,1,4,22,56,18,54,2,127,1176,172,312,294,1277,10,742,22851,32699,24933,900,121130,24573,7195
1,1,1,1,1,1,1,1,1,1,24,1,9,9,454,4,151,1103,112,602,1612,482,3342,15976,20,602,24652,65845,25397,336757
1,1,1,1,1,1,1,3,10,18,42,4,32,138,112,248,1,1469,637,282,287,1000,4,1033,7636,7818,22045,92360,14581,343745
1,1,1,1,1,2,9,1,24,11,9,47,46,27,99,159,173,8,89,9,865,4706,61,1972,17940,3422,328,99966,112984,55637
1,1,1,1,1,1,5,8,1,4,14,11,32,2,81,222,80,39,1561,2293,1166,397,2110,6181,23210,49397,12018,26938,28351,119141
1,1,1,1,1,1,2,1,2,26,21,12,56,8,37,843,57,718,1165,3455,1186,1015,520,25,2019,44453,2188,72418,290596,164206
1,1,1,1,1,2,6,2,1,11,6,24,2,33,3,76,950,1008,833,2621,2828,866,52,126,1190,22634,32887,82387,128994,25298
1,1,1,1,1,8,1,7,1,2,3,79,20,8,57,110,83,2245,257,1821,1113,266,2265,10166,4802,11243,111,32926,83119,423825
1,1,1,1,5,1,3,1,3,9,7,54,3,114,277,200,168,426,148,63,1402,1048,3911,8611,12541,5708,55010,41733,96883,218018
1,1,1,1,4,3,1,1,5,1,13,47,195,151,195,18,167,18,880,565,356,1684,4527,486,7643,84033,135790,98202,4179,11181
1,1,1,1,1,2,1,1,3,3,1,45,124,453,269,164,678,93,2263,943,1181,7006,9140,18,33338,32868,5686,6998,5718,91091
1,1,1,1,2,1,3,1,28,1,52,65,80,8,197,636,29,87,224,1710,5696,6720,818,413,8896,51623,871,29338,176,105355
1,1,1,2,1,2,1,5,1,5,2,32,37,44,231,39,151,430,93,493,919,9433,1098,9572,14823,13612,29978,63465,319308,898
1,1,1,1,8,1,2,1,3,41,12,13,186,42,7,1107,963,2,465,1727,254,10426,86,20298,28,87993,5910,3672,17258,23272
1,1,1,1,1,2,1,1,9,14,47,4,165,65,44,125,39,80,886,4750,1735,2122,783,19494,57607,886,15637,9720,22112,61970
1,1,1,1,1,1,5,4,1,1,1,260,12,26,1,29,8,2085,94,921,6970,5956,2776,6548,2240,8185,46040,43534,612370,93654
