1,1,1,1,1,1,1,1,1,2,1,1,6,1,4,1,5,14,2,14,11547,13,1431,62,2509,3736,10630,1880,67963,22412
1,1,1,1,1,1,1,2,1,2,1,2,6,1,6,3,2,79,117,1,612,3,32,11308,88,936,1593,21778,1255,128675
1,1,1,1,1,1,1,1,1,1,1,3,49,1,3,5,1,19,44,21,26,60,2874,2719,8269,146,3417,50,9816,267
1,1,1,1,1,1,1,2,1,1,1,4,2,4,9,45,38,49,252,60,5,3495,187,1278,31916,778,29042,30392,370,32866
1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,11,11,17,81,893,302,3374,4693,2285,1059,3302,1969,2218,36165,60321
1,1,1,1,1,1,1,1,7,1,1,1,3,9,18,1,4,8,14,12,4783,188,15644,5144,181,21470,63768,304,13672,8163
1,1,1,1,1,9,1,1,1,3,2,2,1,12,1,2,1,2,13,88,6314,1353,246,1939,2535,11455,9138,8,92452,95539
1,1,1,1,1,1,1,1,1,1,3,4,1,2,2,4,37,168,808,6,84,15,69,577,10255,384,2363,93043,31171,6419
1,1,1,1,1,1,1,1,1,1,1,72,3,1,3,17,1,9,2,194,29,69,25,651,804,202,1107,814,10512,25803
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,28,44,8,48,5,83,16,387,915,1002,10902,3188,205741,84136
1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,47,20,6,923,53,438,51,4491,722,3697,1428,72659,5519,102645
1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,9,42,22,1,836,781,9,154,5483,286,7,633,14950,1712,352555
1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,4,3,15,2,40,235,1467,5,4509,32704,33448,263,11768,34321,62537
1,1,1,1,1,1,1,1,1,1,6,2,3,1,5,117,3,24,32,34,21,196,54,202,264,3714,3555,30217,198,30111
1,1,1,1,1,1,1,3,1,1,8,14,7,6,1,4,8,13,9,3,113,230,75,117,3833,18935,555,7911,4332,5441
1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,4,1,3,96,74,1035,32,817,709,136,3344,2583,35726,2564,1653
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,14,7,4,2,2,6,8803,8570,123,852,480,20366,9395,1681,9452
1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,1,3,7,1,2,88,547,396,1027,52190,3460,38,69899,21849
1,1,1,1,1,1,1,1,5,1,1,1,15,2,1,10,16,373,2,184,952,103,292,5847,121,1131,15891,20574,22646,5159
1,1,1,1,1,1,1,1,1,1,5,4,4,9,1,3,7,3,73,27,38,6,3780,476,3110,4174,2033,1087,96158,762106
1,1,1,1,1,1,1,2,1,1,10,5,3,1,1,2,215,3,108,6,17,1478,563,208,6111,1657,700,1428,486811,24847
1,1,1,1,1,1,1,1,1,1,2,3,2,1,7,1,2,16,7,9,39,40,194,106,2997,3156,4003,110762,17453,13003
