1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,6,2,1,1,4,2,2,39,10,1,17,5,7,9,19,25,8,26,13,9,20,32,9,88,75,36,51,52,35,16,54,118,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,9,20,1,4,24,3,3,1,3,25,1,7,5,29,28,22,16,39,16,32,3,87,13,5,14,24,39,117,16,38,68,23,107,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,1,2,2,7,1,1,1,2,2,4,19,5,6,3,7,14,38,15,14,6,8,1,27,24,559,59,7,3,1,77,38,61,221,107,156,312,118,11,49,8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,4,1,1,1,2,1,3,31,1,3,6,11,12,15,3,4,3,2,18,1,15,18,4,95,1,2,87,184,15,270,2,53,12,8,93,26,9,19,6,35
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,7,2,1,6,11,7,31,6,3,19,4,38,40,1,11,1,37,227,57,41,48,56,20,11,62,43,5,8,3,190,57,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,1,2,1,1,1,2,2,1,7,2,3,1,4,1,3,12,2,22,39,1,6,34,28,5,48,5,46,4,47,9,6,56,10,19,39,14,3,1,100,6,6,50
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,11,1,1,4,45,2,1,3,3,5,23,19,8,11,8,26,42,29,14,77,53,38,21,16,160,3,15,68,23,46,16,58,58,39,18,14,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,1,1,8,2,16,5,3,1,1,37,2,8,25,34,9,7,89,19,5,1,42,8,18,131,87,43,1,47,70,55,35,99,67,6,244,35,18,10
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,2,3,1,1,8,3,1,5,8,11,3,104,23,44,4,45,1,63,20,40,53,73,21,21,81,110,17,54,41,45,14,59,41
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,7,1,10,1,5,5,12,1,3,6,1,11,1,3,6,68,12,12,70,1,2,12,16,88,140,13,28,10,40,20,167,13,4,86,55
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,4,38,11,7,159,3,28,40,14,4,81,35,43,2,5,87,71,26,28,3,33,33,22,2,55,18,48,75,202,26,144,31,100,93
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,4,1,2,6,1,1,1,2,1,1,2,6,5,6,1,8,1,2,2,1,71,17,48,11,167,256,69,4,22,7,285,165,18,197,43,205,7,70,15,43,102,89,23,61,79
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,11,18,16,1,2,5,37,3,31,33,34,48,69,220,35,220,12,171,12,81,24,15,93,81,73,12,8,32,5,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,7,1,17,4,1,1,1,1,1,31,51,2,3,8,1,1,17,13,20,25,5,8,88,49,18,173,45,3,82,18,33,4,23,45,17,27,43,35,29,151,65,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,6,2,1,9,1,9,33,14,11,19,5,100,17,79,34,27,53,4,3,27,106,16,52,5,32,3,22,36,6,72,12,137,66
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,6,5,1,2,1,7,11,1,3,10,5,2,11,19,43,33,35,13,81,24,30,18,19,16,75,41,35,4,8,30,3,76,24,77,31,40
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,2,11,1,5,10,7,6,1,5,2,23,12,24,36,28,39,16,22,22,26,1,15,28,4,8,104,62,19,29,24,7,136,182,27,21
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,3,5,1,1,1,1,3,2,12,8,20,11,6,7,6,31,33,39,34,7,14,70,34,17,54,34,37,122,225,14,72,13,21,12,14,291,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,9,1,1,1,21,1,6,3,6,1,1,7,18,4,3,11,1,8,13,19,185,80,43,5,61,75,1,9,4,67,512,60,190,6,70,19,14,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,16,1,1,1,1,1,1,3,1,1,9,6,4,1,14,9,3,16,20,18,15,31,3,3,42,33,5,18,50,4,3,23,78,13,9,44,33,12,83,10,60,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,10,2,1,7,4,3,2,1,6,4,9,11,42,7,13,83,8,98,47,101,31,31,34,13,99,20,44,146,111,19,22,34,14,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,10,3,1,1,3,2,5,2,5,1,1,5,3,13,1,12,3,5,39,66,39,34,36,5,31,6,57,190,38,108,40,13,111,68,2,169,42,46,29
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,12,4,1,1,1,8,28,1,21,5,4,58,46,2,9,14,9,8,33,4,11,183,101,128,27,291,13,27,35,2,26,6,58,26,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,2,9,1,1,2,6,1,1,2,34,1,14,2,55,20,1,96,52,14,28,34,5,14,22,15,11,15,233,11,46,57,70,80,33,37,39,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,12,1,1,1,1,1,11,6,7,21,3,13,5,7,1,14,10,14,27,2,3,2,20,37,50,26,5,21,3,8,13,140,43,119,16,46,48,15
