1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,1,7,9,1,3,1,3,4,6,1,3,29,1,1,7,9,7,1,23,3,8,5,7,40,10,17,7,5,10,8,2,11,6,10,2,12,10,16,10,1,4,2,10,5,3,7,5,17,3,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,3,1,1,2,1,1,1,8,19,6,1,11,9,5,6,8,2,10,2,28,12,3,29,21,27,26,4,12,2,32,2,1,13,4,2,2,11,16,1,11,2,8,14,8,19,11,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,2,4,4,1,1,6,5,4,3,3,1,21,2,3,4,8,8,9,12,15,5,4,3,24,1,3,2,19,19,9,11,1,4,1,5,23,5,8,8,7,6,20,2,10,16,9,11,11,1,3,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,8,1,7,1,1,1,2,5,1,13,1,12,1,1,13,4,8,1,16,4,13,3,3,9,34,1,6,1,1,10,4,4,15,1,1,2,15,1,5,3,2,5,20,8,6,3,1,5,1,4,1,35
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,2,4,3,1,1,2,1,5,1,7,4,11,4,1,5,12,7,4,5,5,8,1,13,19,7,25,8,31,7,8,1,4,23,5,3,1,5,20,9,3,30,1,4,8,3,9,22,2,7,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,10,4,6,1,1,1,5,5,2,3,19,1,13,17,2,2,3,16,3,10,18,1,6,2,7,14,16,16,7,2,5,4,8,2,7,6,1,3,2,9,1,1,13,14,2,1,1,1,7
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,4,3,6,1,4,1,9,3,17,2,2,6,4,18,29,5,5,12,17,2,7,9,2,3,6,12,5,17,2,17,2,21,1,1,28,9,2,7,22,4,20,11,13,3,7,3,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,3,7,1,1,13,3,20,5,3,6,5,17,4,10,2,17,8,39,3,23,24,2,6,1,23,5,5,3,13,20,34,7,4,40,8,1,40,2,8,9,4,12,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,7,3,6,2,1,2,7,1,3,9,5,3,1,6,10,2,2,5,36,6,2,14,3,12,2,3,2,25,10,4,5,3,4,2,15,8,5,33,4,12,11,20,4,20,2,3,9,12,12,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,1,1,24,1,2,1,1,4,22,16,3,9,18,1,2,2,2,1,3,4,36,1,10,13,16,1,1,1,4,3,38,12,11,5,23,30,5,1,3,2,1,1,3,17,4,13,6,4,9,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,3,9,1,3,18,2,2,2,1,10,3,22,13,21,3,1,2,6,7,6,4,1,7,9,1,2,11,5,10,9,4,6,5,6,9,14,1,14,8,1,5,1,6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,10,1,1,1,4,5,4,1,9,1,1,19,1,2,5,8,25,1,3,2,7,1,1,2,14,4,37,2,14,2,6,5,11,3,6,19,14,11,5,9,8,6,34,78,1,2,9,13,9,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,1,4,10,3,13,1,3,6,2,1,5,6,3,17,3,23,6,12,8,2,2,8,2,6,6,8,13,4,3,45,5,5,5,4,5,4,26,8,23,7,35,1,5,13,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,6,2,2,3,4,2,1,6,3,2,3,1,9,2,5,5,4,3,3,1,53,2,1,4,3,3,5,2,15,1,3,1,2,7,2,39,15,1,5,14,41,24,16,8,17,1,2,1,3,4,10,22,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,7,2,4,11,14,21,2,10,1,7,8,32,15,2,11,1,4,6,3,4,5,27,2,18,16,8,15,24,2,33,22,2,11,2,14,3,16,8,10,1,1,1,14,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,9,2,1,11,1,1,17,8,3,9,7,3,5,8,13,5,5,9,14,16,2,5,18,1,1,8,15,3,4,3,2,6,13,17,5,22,2,9,2,12,1,11,2,15,11,5,1,12,5,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,3,1,3,3,4,3,2,9,4,6,19,2,13,3,9,2,1,9,2,5,6,1,4,10,3,1,4,3,4,4,15,1,48,42,4,10,4,35,4,4,12,1,19,3,31,8,8,7,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,6,2,1,1,3,1,3,1,1,56,1,4,5,4,9,1,1,6,1,1,4,11,9,23,5,1,4,4,14,14,9,7,15,6,5,32,40,3,18,1,2,9,1,5,1,3,3,7,10,3,7,1,4,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,17,11,1,2,3,1,2,4,1,1,1,1,5,18,2,2,1,10,8,1,3,9,5,14,17,18,3,5,21,16,8,7,9,5,16,9,2,6,7,1,13,23,10,2,15,2,1,8,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,7,1,3,5,21,3,2,2,11,10,9,11,1,1,2,1,3,10,5,1,17,19,3,8,13,7,6,1,1,4,25,4,24,2,11,8,6,19,2,7,2,2,6,38,27,1,2,5,41
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,5,4,1,7,2,1,14,1,4,2,3,9,26,8,8,2,2,20,3,39,1,11,3,4,6,16,8,6,39,21,19,4,11,22,2,1,16,30,2,8,3,1,3,7,16,10,20,16,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,2,2,6,10,1,7,18,2,14,1,1,17,21,1,4,14,2,6,10,14,8,6,21,3,15,5,2,26,25,20,2,15,1,1,26,11,2,25,3,1,16,9,7,1,1,3,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,8,4,4,1,3,2,6,14,3,2,7,5,12,2,6,3,3,3,2,10,18,2,8,13,6,16,7,4,8,8,26,12,21,3,11,13,14,13,3,8,3,10,5,6,5,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,8,1,1,1,1,2,1,8,4,6,2,3,1,3,3,1,2,37,14,2,14,31,12,3,6,11,36,26,5,23,6,6,2,3,2,3,3,2,3,4,12,10,7,1,6,12,26,1,6,23,11,4,9
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,3,4,1,5,6,2,2,30,17,6,9,3,20,4,1,14,6,6,4,1,26,21,44,12,8,8,7,10,22,56,3,11,1,8,12,14,22,1,2,16,1,7,25,19,14,2,8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,1,9,6,8,1,13,3,4,4,6,1,15,39,8,5,8,2,41,9,2,6,8,3,12,3,3,43,43,33,8,1,9,4,2,8,1,3,4,1,64,9,5,15,3,2,3,19,25,20
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,6,1,15,7,2,5,1,2,2,31,1,25,1,5,3,10,1,10,16,8,6,14,15,4,2,5,2,2,22,45,2,3,3,21,8,9,4,18,1,17,10,5,6,23,8,12,1,2,11
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,1,1,1,2,4,1,2,1,3,2,9,5,5,10,3,12,4,12,5,25,11,6,4,26,3,3,20,6,4,4,19,10,4,1,1,21,8,13,24,1,1,2,5,11,16,7,12,3,2,1,6,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,2,1,2,3,9,2,6,8,6,1,5,3,2,4,14,15,8,10,5,18,1,7,3,1,32,16,1,22,8,1,35,1,1,1,6,8,2,8,3,3,11,8,22,9,7,2,5,5,3,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,13,4,1,1,1,2,6,4,13,6,13,2,1,3,5,16,16,2,5,16,6,15,2,12,3,14,3,32,36,6,2,11,3,2,4,1,36,3,2,2,9,11,6,3,6,3,8
