1,1,1,1,1,2,12,1,26,64,10,44,36,284,56,1740,44,588,1220,366,2312,7443,1947,64720,2549,3425,10058,3062,128445,355439
1,1,1,1,1,1,6,6,5,7,5,17,28,56,70,291,435,72,2205,3003,911,3071,866,14895,140,4786,56711,103692,2246,147052
1,1,1,1,1,8,1,10,11,1,6,70,27,13,264,143,329,24,1084,765,3658,5816,2728,1239,4681,11203,3665,179534,24606,497383
1,1,1,1,1,1,9,8,1,2,4,33,61,7,76,75,110,1208,1117,5,502,1120,371,493,3396,1595,66640,3460,3413,710373
1,1,1,1,1,3,1,1,5,22,66,56,39,296,19,416,41,100,4565,6067,369,193,177,808,128,2371,20313,15864,35750,30543
1,1,3,1,1,2,4,2,1,70,27,45,4,31,54,115,237,41,1366,1368,1758,367,580,257,586,41147,27658,7327,24730,94050
1,1,1,1,1,1,11,14,13,16,34,23,13,124,230,363,322,1847,897,2055,8541,4037,17505,4218,10584,1670,3959,93549,15782,1042524
1,1,1,1,1,4,12,12,42,69,5,31,41,126,26,154,749,62,974,398,186,66,9703,2282,336,6595,44630,245922,382485,22368
1,1,1,1,1,1,2,2,8,13,5,89,71,88,3,441,240,61,21,302,2161,768,9663,16412,3508,35458,39214,12857,170798,260
1,1,1,2,1,1,3,1,1,70,14,9,62,71,1,17,201,1012,1036,152,10229,2045,724,492,13033,2292,37388,44676,134471,199
1,1,4,1,5,1,4,21,2,3,24,118,20,16,114,281,1540,1452,125,186,2578,1055,40,11899,72872,328,366,21186,107720,7227
1,1,1,1,1,1,3,12,6,1,61,28,18,12,12,368,5,166,2084,323,180,1463,721,5215,5190,55047,30368,12070,183088,26461
1,1,3,3,1,1,5,3,4,7,4,34,7,280,2,382,579,196,120,1025,2577,81,680,3347,19270,35629,45411,13407,244118,5966
1,1,1,2,1,1,3,7,1,8,16,1,10,184,197,354,96,158,3967,9112,4324,961,5535,3479,154,28687,14107,26294,9381,21406
1,1,1,1,2,1,1,20,2,96,29,13,47,66,51,15,53,53,145,4319,673,37,1297,4,27856,779,14265,9512,337815,13807
1,1,1,1,4,1,9,3,7,11,15,37,6,53,57,168,101,3115,160,204,343,11605,1639,108,7134,1046,31145,32789,3756,1470289
1,1,1,1,1,1,1,1,10,1,6,7,6,25,189,417,75,158,117,61,2432,169,1564,2930,90,74217,93911,53812,18000,18494
1,1,1,1,1,2,1,4,2,2,25,24,15,14,67,45,821,147,1964,2967,698,1323,746,16037,45,27950,8956,4351,51002,59586
1,1,1,2,1,1,1,2,34,2,3,119,14,1,41,878,19,270,1791,1718,1693,3173,87,1483,28309,36527,16183,11739,25948,76424
1,1,1,1,1,1,5,12,34,2,7,20,16,8,28,123,444,231,126,20,469,3231,1173,1105,1590,6323,22802,2460,38943,67084
1,1,1,1,1,1,1,15,1,3,1,31,35,170,30,212,178,836,1273,707,32,121,21557,7331,40433,449,30909,318932,5830,3688
1,1,1,1,1,1,3,1,5,1,3,120,59,56,210,425,263,3,185,1051,9047,7526,767,14280,154247,2226,59005,923,169,40993
1,1,1,1,2,3,2,1,27,1,50,11,3,302,119,262,39,30,910,8,2350,611,811,3525,665,7755,52573,2010,416560,51682
1,1,1,1,12,1,1,20,3,2,34,265,270,22,537,83,530,2575,1347,1668,2602,34,240,72820,32178,145845,99019,6102,323257,30631
1,1,1,1,3,1,1,2,1,2,21,3,25,39,99,86,213,344,6597,1581,2951,4146,5165,17592,3485,12219,22642,89226,14284,60837
1,1,1,1,1,1,2,1,1,1,10,72,31,36,183,217,380,68,305,7491,3372,2110,28901,1643,16561,40767,32495,23055,11774,16113
1,1,2,1,1,2,1,6,6,3,17,48,29,10,215,129,19,115,184,4014,270,468,767,15947,171,32665,4209,35449,47297,112704
1,1,1,1,1,1,1,1,6,7,5,9,256,9,90,304,13,25,2983,216,5278,3563,2411,59123,26298,43680,16713,55545,55079,449570
1,1,1,1,7,1,2,10,3,2,31,11,143,112,667,353,89,139,3188,6654,764,317,8013,7981,13588,11740,5051,60328,49602,357313
1,1,1,1,1,2,2,12,5,7,204,39,46,1,38,65,79,74,1988,847,1667,5102,1182,1427,34371,3590,28488,128901,926,136
1,1,1,1,1,4,15,1,10,1,5,97,33,128,61,33,306,124,2585,848,35,9938,45552,6645,12094,401,53540,195161,32810,3065
1,1,3,1,1,2,10,1,6,27,4,7,47,15,206,170,936,488,434,1494,132,8664,695,151426,16480,5191,26729,2073,254986,202
1,1,1,2,1,1,8,1,8,1,20,138,21,248,84,815,734,698,1000,624,226,835,1140,7273,1489,4368,66320,25311,298011,58030
1,1,1,5,8,1,1,3,9,6,10,16,16,140,112,26,2834,1251,656,1509,3952,3541,4718,18930,6207,398,86248,79179,697139,42261
1,1,1,2,1,2,1,5,3,13,10,29,28,249,175,190,1400,485,1113,24,111,803,19821,90,26803,797,83241,4307,75877,4875
1,1,1,1,2,7,4,2,6,1,9,107,140,43,1,277,158,258,455,2753,564,9450,17566,25846,7915,29944,37666,543530,275323,140166
1,1,1,3,1,1,6,2,14,3,12,7,149,72,88,257,26,5533,1804,13,542,7367,8258,2446,134562,18954,12925,22824,30098,27321
1,1,1,1,1,1,1,2,14,1,5,77,61,112,71,312,82,527,55,339,1885,89,734,109,765,151454,124734,53740,53602,240634
1,1,1,1,1,5,1,2,8,3,42,32,32,192,7,337,791,118,711,275,13564,4657,5456,10720,4254,197694,8535,52604,91227,183220
1,1,1,1,5,11,3,14,1,3,5,27,73,30,35,67,240,535,6,512,1204,5033,67,49,26148,1724,33646,33028,47976,547566
1,1,1,1,1,1,1,1,1,40,1,1,111,1,22,335,588,556,800,2657,14780,37,100,10723,15947,599,78306,11005,1462,9514
1,1,1,1,1,1,1,1,8,1,8,37,15,216,72,3,2343,193,1546,2317,299,849,2353,1632,424,6316,33299,577,48566,1254
1,1,1,1,1,4,6,1,13,9,4,49,109,11,52,170,88,137,10,238,1219,486,46192,14952,5863,58211,406,25551,578491,258001
1,1,1,1,1,7,1,3,3,7,35,25,64,10,38,21,425,13,15,17,1509,1356,19409,15882,69713,10070,1151,10861,344265,416443
1,1,1,1,1,1,3,2,67,9,7,16,21,204,358,84,180,910,1036,277,65,7691,15587,9702,14763,133477,13522,21396,58069,982104
1,1,1,2,1,1,1,1,10,36,3,3,432,18,66,83,215,711,61,672,201,5658,553,1308,5815,123681,87600,163296,228503,332928
1,1,1,1,1,1,5,7,12,2,6,3,208,416,610,68,8,1349,515,1134,6,8331,234,734,24276,2726,33317,192230,29383,145277
1,1,1,3,1,2,3,1,27,9,9,84,8,25,117,326,108,156,1096,596,2231,4529,18391,201,52454,49676,23905,3722,73979,535904
1,1,1,1,13,1,3,2,2,17,2,4,12,1,96,93,1015,169,353,37,742,9,7114,2252,3019,88273,18952,32187,69188,1054
1,1,1,1,1,1,2,2,1,4,2,18,2,8,2,57,89,331,161,175,385,1146,5504,12785,14029,50194,98252,745543,159200,151157
1,1,1,4,1,3,12,1,8,40,34,60,8,1,5,3,74,6,681,14867,5,1158,6,12188,543,7264,66169,8500,35750,10017
1,1,1,1,2,1,2,6,2,21,46,31,17,1,130,130,47,49,1382,35,139,2666,217,19143,297,17609,117773,14269,80164,310142
1,1,1,1,1,1,1,3,7,5,33,4,21,79,251,220,207,2799,193,209,77,1780,179,1581,18316,33861,204807,142342,132332,582444
1,1,1,1,1,1,19,5,10,5,1,1,192,58,79,20,69,253,12,961,1159,280,3862,1456,35103,3972,91315,2798,15428,83190
1,1,2,1,2,6,2,2,1,13,16,37,23,4,2,62,3191,136,980,275,3883,816,98,1978,396,62,5875,82969,3428,273122
1,1,1,1,1,1,1,2,13,3,1,23,30,2,30,67,1631,208,177,668,2111,1545,17889,1684,813,5746,16664,14223,120223,142508
1,1,1,1,1,2,15,1,6,26,8,99,1,8,279,369,210,1391,279,1034,1916,1738,328,15668,4209,1288,18716,36336,128935,58577
1,1,1,1,1,1,2,2,1,14,11,8,123,47,214,109,1823,141,1161,3028,153,3032,194,5794,10614,6610,22452,6270,681754,11994
1,1,1,1,13,1,1,1,4,13,1,50,184,8,62,174,125,1962,4213,4186,534,234,447,14006,11297,1804,215449,15646,36403,244034
1,1,1,1,1,1,1,3,1,31,43,15,157,95,67,35,1609,1108,3886,502,265,49,8530,3608,18912,7399,2545,7129,4689,44977
1,1,1,1,1,2,2,1,26,2,15,35,196,16,177,260,1914,539,441,147,2703,3498,4321,1103,734,1459,13694,4938,34910,14590
1,1,1,1,3,4,1,2,1,5,5,43,9,24,8,115,2034,136,262,1084,4050,1091,501,5642,25417,2811,128793,13264,91849,1650
1,1,1,1,1,1,5,1,1,14,46,9,117,308,9,293,235,2638,205,100,97,1186,3921,8706,129959,2618,5578,5488,205358,1387
1,1,1,1,3,3,1,15,2,1,25,30,15,307,53,1018,476,17,141,121,824,4567,30414,4525,19526,17225,71254,22930,774695,160922
1,1,1,1,1,1,1,1,2,4,9,41,54,117,24,17,755,72,2,455,54,1525,2528,11684,1382,12286,25281,47572,4777,31614
1,1,1,1,1,1,3,1,3,2,47,79,35,239,51,22,310,273,14194,104,4428,348,3621,8785,21876,926,33497,22141,80911,117359
1,1,1,1,1,3,1,1,21,8,10,14,96,26,548,406,68,1047,160,306,3337,61,133,19542,10416,102813,60351,26536,14685,33313
1,1,1,1,4,2,5,2,13,9,8,17,18,119,186,340,322,364,1100,87,545,5568,2728,22900,835,104415,49378,5955,103148,317540
